,,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112
"(175, 200]",main,pandl,i_fee_rev_taxes,0,0.23229363,0.60489938,1.01475704,1.49251056,2.04354376,2.62166517,3.23182844,3.87102571,4.53899369,5.23599537,5.95910772,6.70645087,7.45163487,8.19021383,8.92069591,9.64246944,10.35514192,11.05871276,11.75332512,12.43915319,13.11637532,13.78518292,14.44595176,15.09902663,15.74469493,16.37894297,17.0011748,17.61134561,18.20959802,18.7961424,19.37122432,19.93511797,20.48809748,21.0304301,21.56237815,22.08422836,22.5962576,23.09874721,23.59196975,24.07618933,24.55166189,25.01863553,25.47735083,25.92804107,26.37093256,26.80624487,27.23419109,27.65497805,28.06880659,28.47587175,28.87636301,29.27046448,29.6583551,30.04020883,30.41619484,30.7864777,31.15121753,31.51057017,31.86468734,32.2137168,32.55780252,32.89708475,33.23170026,33.56178236,33.88746115,34.20886353,34.52611341,34.83933179,35.14863684,35.45414407,35.75596641,36.0542143,36.34899579,36.64041666,36.9285805,37.2135888,37.49554102,37.77453471,38.05066556,38.32402752,38.59471284,38.86281215,39.12841457,39.39160774,39.65247792,39.91111004,40.16758779,40.42199365,40.67440901,40.92491417,41.17358846,41.42051024,41.66575703,41.90940551,42.15153161,42.39221056,42.63151694,42.86952473,42.94775143,42.99008905,43.01682579,43.03516011,43.04796387,43.05691486,43.06346179,43.06800483,43.07067612,43.07163759,43.0721318,43.0721318,43.0721318,43.0721318
"(175, 200]",main,pandl,i_fee_revenues,0,-2.06483225,-5.37688337,-9.02006255,-13.26676055,-18.16483341,-23.30369041,-28.72736389,-34.4091174,-40.34661054,-46.5421811,-52.9698464,-59.61289664,-66.23675441,-72.80190071,-79.29507477,-85.71083949,-92.04570594,-98.29966902,-104.4740011,-110.5702506,-116.5900028,-122.5349593,-128.4084601,-134.2135701,-139.9528438,-145.5906042,-151.1215537,-156.5452943,-161.8630935,-167.0768214,-172.1886607,-177.2010486,-182.1164221,-186.9371564,-191.6655835,-196.3042521,-200.8556231,-205.3221974,-209.7063978,-214.0105718,-218.2369946,-222.3878714,-226.4653407,-230.4714762,-234.4082895,-238.2777322,-242.0816986,-245.8220271,-249.500503,-253.11886,-256.6787824,-260.1819065,-263.6298231,-267.0240785,-270.3661764,-273.6575796,-276.8997114,-280.093957,-283.2416652,-286.3441494,-289.4026891,-292.4185312,-295.3928912,-298.3269543,-301.2218769,-304.0787869,-306.8987859,-309.6829492,-312.4323275,-315.1479473,-317.8308125,-320.4819049,-323.1021848,-325.6925925,-328.2540489,-330.787456,-333.2936979,-335.7736418,-338.2281383,-340.6580224,-343.0641141,-345.4472191,-347.8081295,-350.1476243,-352.4664704,-354.7654226,-357.0452248,-359.3066103,-361.5503023,-363.7770149,-365.987453,-368.1823133,-370.3622847,-372.528049,-374.680281,-376.8196494,-378.9468172,-381.062442,-381.7577905,-382.1341249,-382.3717848,-382.5347565,-382.6485677,-382.7281321,-382.786327,-382.8267096,-382.8504544,-382.8590008,-382.8633938,-382.8633938,-382.8633938,-382.8633938
"(175, 200]",main,pandl,interest_expense,0,0.00706644,0.20150587,0.58238724,1.141379,1.81246485,2.59224684,3.58656971,4.76679644,6.12212532,7.64543186,9.3256782,11.15222328,12.9191364,14.63409761,16.30099887,17.92199887,19.51187809,21.07189932,22.6031742,24.10686305,25.58413142,27.03593389,28.4633435,29.86723562,31.24820375,32.60493885,33.93807144,35.24808344,36.53549897,37.80090676,39.04481398,40.26765353,41.46992216,42.65214832,43.81251107,44.94373821,46.046773,47.12252464,48.17186972,49.1956535,50.19469117,51.16976911,52.121646,53.05105395,53.95869955,54.84526491,55.71140862,56.55776664,57.38495325,58.1935619,58.98416595,59.75731957,60.51355837,61.25340023,61.97734589,62.68587968,63.37947011,64.05857052,64.7236196,65.37504203,66.01324892,66.6386384,67.25159609,67.85249556,68.4416988,69.01955664,69.58640918,70.1425862,70.68840755,71.22418349,71.75021506,72.26679446,72.77420534,73.27272311,73.76261529,74.24414176,74.71755507,75.18310071,75.64101734,76.09153709,76.53488577,76.97128313,77.40094305,77.82407379,78.24087818,78.65155384,79.05629337,79.4552845,79.84871036,80.23674954,80.61957638,80.99736104,81.37026969,81.73846469,82.10210469,82.46134481,82.81633677,83.16722902,83.16722902,83.16722902,83.16722902,83.16722902,83.16722902,83.16722902,83.16722902,83.16722902,83.16722902,83.16722902,83.16722902,83.16722902,83.16722902,83.16722902
"(175, 200]",main,pandl,interest_income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-2.00E-08,-2.00E-08,-2.00E-08,-2.00E-08,-2.00E-08,-2.00E-08,-2.00E-08,-3.00E-08,-4.00E-08,-4.00E-08,-5.00E-08,-5.00E-08,-5.00E-08,-5.00E-08,-5.00E-08,-5.00E-08,-5.00E-08,-5.00E-08,-5.00E-08,-5.00E-08,-5.00E-08,-5.00E-08,-5.00E-08
"(175, 200]",main,pandl,interest_rev_taxes,0,0.00263761,0.07512016,0.21710403,0.4254867,0.67566687,0.96636233,1.33704324,1.77703065,2.28228719,2.85016746,3.47655644,4.15747768,4.81616861,5.45550107,6.07691691,6.68121882,7.27391702,7.85548238,8.42633698,8.98690388,9.53761959,10.07884701,10.61097913,11.13434072,11.64915481,12.15493972,12.65192419,13.14028648,13.62022932,14.09196637,14.55568675,15.01155724,15.45975635,15.90048248,16.33305808,16.75477211,17.16597622,17.56700936,17.9581983,18.33985816,18.71229283,19.07579547,19.43064891,19.77712608,20.11549039,20.44599613,20.7688888,21.0844055,21.39277523,21.69421922,21.98895121,22.27717779,22.55909864,22.83490682,23.104789,23.36892573,23.62749168,23.88065585,24.12858177,24.37142777,24.6093471,24.84248819,25.07099478,25.29500615,25.51465724,25.73007884,25.94139774,26.14873688,26.35221549,26.55194923,26.74805034,26.94062775,27.12978718,27.31563133,27.49825991,27.67776982,27.85425518,28.02780753,28.19851584,28.36646664,28.53174412,28.69443018,28.85460457,29.01234493,29.16772687,29.32082405,29.47170828,29.62044956,29.76711613,29.91177458,30.05448991,30.19532555,30.33434344,30.47160411,30.60716671,30.74108907,30.87342774,31.00423806,31.00423806,31.00423806,31.00423806,31.00423806,31.00423806,31.00423806,31.00423806,31.00423806,31.00423806,31.00423806,31.00423806,31.00423806,31.00423806,31.00423806
"(175, 200]",main,pandl,interest_revenues,0,-0.0567229,-1.61548732,-4.66890381,-9.15025152,-14.53047037,-20.78198566,-28.75361803,-38.215713,-49.08144484,-61.29392377,-74.76465472,-89.40812209,-103.5735184,-117.3226036,-130.6863851,-143.6821252,-156.428323,-168.935105,-181.2115479,-193.2667502,-205.1100988,-216.7493981,-228.1930995,-239.4481874,-250.5194582,-261.3965532,-272.0843912,-282.5868061,-292.9081575,-303.0530401,-313.0255215,-322.829188,-332.4678785,-341.9458597,-351.2485608,-360.3176798,-369.160779,-377.7851475,-386.1978129,-394.4055518,-402.4148996,-410.2321607,-417.8634175,-425.3145394,-432.5911912,-439.6988415,-446.6427699,-453.4280754,-460.0596824,-466.5423487,-472.8806711,-479.0790922,-485.1419063,-491.0732649,-496.8771827,-502.5575426,-508.1181007,-513.5624914,-518.8942317,-524.1167262,-529.233271,-534.2470578,-539.1611781,-543.9786269,-548.7023063,-553.3350289,-557.8795213,-562.3384275,-566.7143116,-571.0096609,-575.2268891,-579.3683387,-583.4362836,-587.4329319,-591.3604283,-595.2208562,-599.0162405,-602.7485491,-606.4196956,-610.0315407,-613.585895,-617.0845201,-620.5291306,-623.9213964,-627.2629434,-630.555356,-633.8001782,-636.9989152,-640.153035,-643.2639696,-646.3331164,-649.3618397,-652.3514718,-655.3033142,-658.218639,-661.0986896,-663.9446825,-666.7578077,-666.7578077,-666.7578077,-666.7578077,-666.7578077,-666.7578077,-666.7578077,-666.7578077,-666.7578077,-666.7578077,-666.7578077,-666.7578077,-666.7578077,-666.7578077,-666.7578077
"(175, 200]",main,pandl,late_fee_revenue,0,-0.00556886,-0.15792868,-0.45638214,-0.89443137,-1.42042194,-2.03154672,-2.81087127,-3.7359215,-4.79813322,-5.99202119,-7.30893293,-8.74043973,-10.12521166,-11.46934931,-12.77581885,-14.04629301,-15.29235715,-16.51500211,-17.71517034,-18.89368299,-20.05147205,-21.18935115,-22.30809583,-23.40837773,-24.49067848,-25.55403097,-26.59887054,-27.62556193,-28.63458424,-29.62634466,-30.60124137,-31.55966375,-32.501939,-33.42849427,-34.33791445,-35.22449995,-36.08899003,-36.93209728,-37.75450871,-38.55688678,-39.33987039,-40.10407585,-40.85009777,-41.57850994,-42.28986613,-42.98470094,-43.66353052,-44.32685331,-44.97515075,-45.60888793,-46.22851423,-46.83446396,-47.42715692,-48.00699897,-48.57438256,-49.12968729,-49.67328035,-50.20551703,-50.72674115,-51.23728555,-51.73747243,-52.22761382,-52.70801195,-53.1789596,-53.64074046,-54.0936295,-54.53789328,-54.97379026,-55.40157109,-55.82147896,-56.2337498,-56.63861262,-57.03628972,-57.42699695,-57.81094399,-58.1883345,-58.55936642,-58.92423214,-59.28311873,-59.6362081,-59.98367723,-60.32569835,-60.66243908,-60.99406265,-61.32072802,-61.64259007,-61.95979974,-62.27250419,-62.58084691,-62.8849679,-63.18500378,-63.4810879,-63.77335052,-64.06191886,-64.34691729,-64.62846736,-64.90668799,-65.18169552,-65.18169552,-65.18169552,-65.18169552,-65.18169552,-65.18169552,-65.18169552,-65.18169552,-65.18169552,-65.18169552,-65.18169552,-65.18169552,-65.18169552,-65.18169552,-65.18169552
"(175, 200]",main,pandl,late_fee_tax,0,0.0006265,0.01776698,0.05134299,0.10062353,0.15979747,0.22854901,0.31622302,0.42029117,0.53978999,0.67410238,0.82225495,0.98329947,1.13908631,1.2903018,1.43727962,1.58020796,1.72039018,1.85793774,1.99295666,2.12553934,2.25579061,2.383802,2.50966078,2.63344249,2.75520133,2.87482848,2.99237294,3.10787572,3.22139073,3.33296377,3.44263965,3.55046217,3.65646814,3.76070561,3.86301538,3.96275624,4.06001138,4.15486094,4.24738223,4.33764976,4.42573542,4.51170853,4.595636,4.67758237,4.75760994,4.83577886,4.91214718,4.986771,5.05970446,5.13099989,5.20070785,5.2688772,5.33555515,5.40078738,5.46461804,5.52708982,5.58824404,5.64812067,5.70675838,5.76419462,5.82046565,5.87560656,5.92965134,5.98263295,6.0345833,6.08553332,6.13551299,6.1845514,6.23267675,6.27991638,6.32629685,6.37184392,6.41658259,6.46053716,6.5037312,6.54618763,6.58792872,6.62897612,6.66935086,6.70907341,6.74816369,6.78664106,6.8245244,6.86183205,6.8985819,6.93479138,6.97047747,7.00565672,7.04034528,7.07455889,7.10831292,7.14162239,7.17450193,7.20696587,7.23902819,7.27070258,7.3020024,7.33294075,7.33294075,7.33294075,7.33294075,7.33294075,7.33294075,7.33294075,7.33294075,7.33294075,7.33294075,7.33294075,7.33294075,7.33294075,7.33294075,7.33294075
"(175, 200]",main,pandl,operational_costs,0,0.92083649,3.49046832,6.14356149,8.80032043,11.38478808,13.87943063,16.29506447,18.62085203,20.87282534,23.05579085,25.17322619,27.22049672,29.20671021,31.1363294,33.01202497,34.8363127,36.61156409,38.34001609,40.02378018,41.66485064,43.26511229,44.82634763,46.3502434,47.83799278,49.28887612,50.70408453,52.08476579,53.43202617,54.7469321,56.03051179,57.28375682,58.50762356,59.70303466,60.87088033,62.01201972,63.12728209,64.21746807,65.28335073,66.3256767,67.34516723,68.34251916,69.3184059,70.27347832,71.20836565,72.12367632,73.01999877,73.89790219,74.75793731,75.60063709,76.42651737,77.23607758,78.02980135,78.80815707,79.57159854,80.32056545,81.05548398,81.77676727,82.48481592,83.18001847,83.86275185,84.53338181,85.19226336,85.83974113,86.47614982,87.10181451,87.71705108,88.32216648,88.91745914,89.50321924,90.07972906,90.64726321,91.20608899,91.75646662,92.29864952,92.83288458,93.35941238,93.87846745,94.39027847,94.89506856,95.39305541,95.88445155,96.36946453,96.8482971,97.32114742,97.78820924,98.24967205,98.7057213,99.15653851,99.60230147,100.0431844,100.479358,100.9109897,101.3382439,101.7612819,102.1802621,102.5953402,103.0066692,103.0066692,103.0066692,103.0066692,103.0066692,103.0066692,103.0066692,103.0066692,103.0066692,103.0066692,103.0066692,103.0066692,103.0066692,103.0066692,103.0066692,103.0066692
"(175, 200]",main,pandl,partner_bank_credit_issuance_cost,0,0.00108661,0.03094894,0.0894491,0.17531342,0.27840639,0.39817427,0.55091019,0.73221795,0.94040673,1.17441264,1.43252854,1.71311294,1.98453198,2.24798175,2.50404392,2.75306333,2.99728794,3.2369211,3.47214763,3.70314339,3.93006798,4.15308903,4.37235861,4.58802175,4.80015217,5.00856762,5.2133535,5.41459332,5.6123624,5.80674714,5.99782562,6.1856742,6.37036187,6.55196746,6.73021538,6.90398766,7.07342919,7.23867966,7.39987371,7.55714119,7.71060732,7.8603929,8.00661447,8.1493845,8.28881154,8.42500035,8.55805211,8.68806452,8.81513193,8.9393455,9.06079332,9.1795605,9.29572934,9.40937937,9.52058753,9.62942821,9.73597338,9.84029268,9.9424535,10.04252108,10.14055857,10.23662712,10.33078598,10.42309252,10.51360236,10.60236939,10.68944585,10.77488241,10.85872819,10.94103085,11.02183664,11.10119045,11.17913584,11.25571513,11.3309694,11.40493859,11.47766148,11.54917579,11.61951817,11.6887243,11.75682884,11.82386557,11.88986733,11.95486612,12.01889309,12.0819786,12.14415224,12.20544285,12.26587855,12.32548679,12.38429433,12.44232733,12.4996113,12.55617119,12.61203137,12.66721567,12.72174739,12.77564934,12.77564934,12.77564934,12.77564934,12.77564934,12.77564934,12.77564934,12.77564934,12.77564934,12.77564934,12.77564934,12.77564934,12.77564934,12.77564934,12.77564934
"(175, 200]",main,pandl,recognized_losses,0,0,0,0,0,0,0,0.54654166,11.68384746,23.44367898,35.91478762,50.26712623,65.21214983,82.40540824,98.52112875,112.6022168,127.5085268,143.5939388,162.754548,181.2648251,200.0756225,219.5482306,239.0123345,257.8881261,276.1980743,293.9636677,311.2054562,327.9430927,344.195373,359.980277,375.4765313,390.687865,405.6004915,420.2189409,434.5477735,448.591567,462.3549092,475.8423867,489.0585794,502.0080503,514.6953417,527.1249666,539.3014054,551.229099,562.9124455,574.3557969,585.5634534,596.5396625,607.2886139,617.8144395,628.1212086,638.2129287,648.0935412,657.7669223,667.2368797,676.5071535,685.5814146,694.4632634,703.1562307,711.6637756,719.9892874,728.1360832,736.10741,743.906443,751.5362875,758.9999773,766.3004767,773.4406796,780.4234106,787.251426,793.9274126,800.4539904,806.833711,813.0690604,819.1624576,825.1162569,830.9327471,836.6141539,842.1626384,847.5803003,852.869176,858.0312411,863.0684109,867.9825399,872.775424,877.4487996,882.0043457,886.4436831,890.7683767,894.9799342,899.0798083,903.0693959,906.95004,910.7230289,914.3895974,917.9509277,921.4081485,924.7623369,928.0145175,931.1656639,934.2154937,937.1635422,940.0106319,942.7578641,945.4062692,945.4062692,945.4062692,945.4062692,945.4062692,945.4062692,945.4062692,945.4062692,945.4062692
"(175, 200]",main,pandl,reissue_costs,0,0.04963668,0.09925203,0.1472888,0.19361332,0.23806265,0.28087379,0.32176864,0.36105649,0.39901424,0.43572821,0.47126187,0.50554248,0.53872743,0.57089564,0.60209573,0.63237346,0.66177192,0.69033171,0.7180911,0.74508623,0.77135119,0.7969182,0.82181771,0.84607194,0.86967188,0.89263958,0.91499626,0.93676237,0.95795755,0.97860075,0.9987102,1.01830344,1.03739739,1.05600834,1.07415198,5.5147112,5.53196508,5.54879543,5.5652158,5.58123927,5.59687845,5.61214552,5.6270522,5.64160985,5.65582939,5.66972138,5.68329604,5.69656321,5.7095324,5.72221283,5.73461337,5.74674261,5.75860886,5.77022016,5.78158427,5.7927087,5.80360073,5.81426739,5.82471549,5.83495163,5.84498219,5.85481336,5.86445113,5.87390131,5.88316952,5.89226121,5.90118168,5.90993606,5.91852932,5.92696629,5.93525166,7.97796879,7.98596447,7.9938218,8.00154496,8.00913799,8.01660483,8.02394931,8.03117516,8.03828599,8.04528532,8.0521766,8.05896315,8.06564824,8.07223503,8.07872661,8.08512599,8.09143611,8.09765983,8.10379995,8.10985921,8.11584025,8.1217457,8.12757809,8.13333991,8.13903359,8.14466152,8.14466152,8.14466152,8.14466152,8.14466152,8.14466152,8.14466152,8.14466152,8.14466152,8.14466152,8.14466152,8.14466152,8.14466152,8.14466152,8.14466152,8.14466152
"(175, 200]",main,pandl,setup_costs,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
"(175, 200]",main,pandl,subscription_rev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(175, 200]",main,pandl,txn_fraud_costs,0,0.10363949,0.24669531,0.38750705,0.54989585,0.73476776,0.92089811,1.11533622,1.3170186,1.52609662,1.74289845,1.96691338,2.19758345,2.42352617,2.64559588,2.86415729,3.07938635,3.29145029,3.50050814,3.70671129,3.91020398,4.11112371,4.30960172,4.50576333,4.69972834,4.89155925,5.07941614,5.26341666,5.44367458,5.62029989,5.79339898,5.96307478,6.12942686,6.29255158,6.45254223,6.60948908,6.7634796,6.91459847,7.06292772,7.20854685,7.3515329,7.49196054,7.62990217,7.76542802,7.89860619,8.02950277,8.15818188,8.28470578,8.4091349,8.53152794,8.65194192,8.77043225,8.88705277,9.00185582,9.11489232,9.22621177,9.33586237,9.44389099,9.55034329,9.65526372,9.75869559,9.8606811,9.96126139,10.06047656,10.15836576,10.25496715,10.35031799,10.44445469,10.53741279,10.62922702,10.71993135,10.80955898,10.89814242,10.98571346,11.07230325,11.15794231,11.24266054,11.32648725,11.40945123,11.49158071,11.5729034,11.65344656,11.73323697,11.81230096,11.89066445,11.96835295,12.04539163,12.12180524,12.19761824,12.27285475,12.34753859,12.42169331,12.49534216,12.56850819,12.64121418,12.71348272,12.78533619,12.85679681,12.92788662,12.92788662,12.92788662,12.92788662,12.92788662,12.92788662,12.92788662,12.92788662,12.92788662,12.92788662,12.92788662,12.92788662,12.92788662,12.92788662,12.92788662
"(175, 200]",offb,opera,i_spending,0,144.1039133,227.9612244,248.4785482,289.4004331,333.4566251,348.7731926,367.827679,385.054504,402.154932,419.4474818,435.0357269,449.4963774,447.6397586,443.4150535,438.4064507,433.0800696,427.5572342,422.0559295,416.6554483,411.3721746,406.207496,401.1678664,396.3555153,391.7523931,387.3185194,380.3879905,373.1404617,365.8835162,358.721412,351.6915332,344.813081,338.1015936,331.5566131,325.173837,318.9501287,312.8987311,307.0137464,301.2973253,295.7442009,290.349304,285.1077563,280.0148621,275.0661016,270.2571237,265.5837398,261.0419172,256.6277731,252.3375694,248.1677064,244.1147184,240.1752677,236.3461408,232.6242431,229.0065949,225.4903268,222.0726763,218.7509834,215.5226868,212.3853209,209.3365123,206.373976,203.4955134,200.6990079,197.9824231,195.3438004,192.7812551,190.2929749,187.8772176,185.5323081,183.256637,181.0486579,178.9068858,176.8298954,174.8163185,172.8648434,170.9742121,169.1432194,167.3707116,165.6555841,163.9967814,162.3932945,160.8441606,159.3484615,157.9053225,156.5139115,155.173438,153.8831518,152.6423426,151.450339,150.3065073,149.2102514,148.1610117,147.1582645,146.2015216,145.2903292,144.4242679,143.6029524,142.8260301,43.73260819,23.66882845,14.9471632,10.2497944,7.15793749,5.00404916,3.66005937,2.5397814,1.49338568,0.53750949,0.27628828,0,0,0
"(175, 200]",offb,opera,spending,0,207.2789842,286.1116376,281.6234784,324.7776039,369.7438255,372.2606947,388.8762088,403.3647627,418.1560448,433.6036668,448.0298593,461.3401348,451.8854484,444.1394114,437.1228124,430.4581281,424.1278747,418.115702,412.4063097,406.9853717,401.839467,396.9560159,392.3232209,387.9300112,383.6618317,375.7137727,368.0010436,360.5158308,353.2506216,346.198193,339.3515984,332.7041578,326.2494454,319.9812809,313.893718,307.9810361,302.2377305,296.6585045,291.2382606,285.9720924,280.855278,275.8832714,271.0516974,266.3563432,261.7931533,257.3582229,253.0477924,248.8582418,244.7860853,240.8279668,236.9806534,233.2410333,229.6061093,226.0729957,222.6389135,219.3011876,216.0572415,212.9045952,209.8408611,206.863741,203.9710222,201.1605766,198.4303549,195.778386,193.2027743,190.7016961,188.273398,185.9161944,183.6284656,181.4086551,179.2552682,177.1668699,175.142083,173.1795864,171.2781137,169.4364509,167.6534358,165.9279559,164.2589471,162.6453932,161.0863232,159.5808115,158.1279762,156.7269776,155.3770182,154.0773408,152.827228,151.6260016,150.4730215,149.3676844,148.3094246,147.2977115,146.3320506,145.4119817,144.5370792,143.7069509,142.9212387,142.1796164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(200, 225]",accs,asset,released_activated_canceled,0,0,0,0,0,0,0.0004479,0.00088279,0.00130443,0.0017123,0.00210678,0.00248978,0.00286164,0.00322273,0.00357318,0.00391347,0.00424408,0.00456546,0.00487807,0.00518229,0.00547852,0.00576713,0.00604844,0.00632279,0.00659048,0.00745263,0.00829325,0.00911309,0.00991284,0.01069319,0.01145478,0.01219823,0.01292416,0.01363315,0.01432574,0.01500249,0.01566391,0.0163105,0.01694273,0.01756109,0.01816601,0.01875793,0.01933725,0.01990439,0.02045973,0.02100365,0.02153649,0.02205862,0.02257037,0.02307207,0.02356402,0.02404653,0.02451989,0.02498438,0.02544029,0.02588786,0.02632737,0.02675904,0.02718313,0.02759987,0.02800947,0.02841216,0.02880815,0.02919763,0.02958081,0.02995787,0.030329,0.03069438,0.03105418,0.03140857,0.03175772,0.03210177,0.03244089,0.03277523,0.03310492,0.03343012,0.03375095,0.03406754,0.03438004,0.03468856,0.03499322,0.03529415,0.03559145,0.03588524,0.03617564,0.03646274,0.03674665,0.03702747,0.0373053,0.03758024,0.03785237,0.03812179,0.0383886,0.03865287,0.03891469,0.03917414,0.03943131,0.03968628,0.15193205,0.15193205,0.15193205,0.15193205,0.15193205,0.15193205,0.15193205,0.15193205,0.15193205,0.15193205,0.15193205,0.15193205,0.15193205,0.15193205,0.15193205
