,,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112
"(050, 075]",main,pandl,fx_spread_revenues,0.0,-0.20924016,-0.49694852,-0.77773865,-1.09913927,-1.46222983,-1.82606004,-2.20378814,-2.59365808,-2.99266272,-3.39853791,-3.81097562,-4.22789396,-4.63090612,-5.02162401,-5.40098367,-5.7706648,-6.13145405,-6.4840583,-6.82919959,-7.16714659,-7.49815578,-7.82247208,-8.14032948,-8.45195158,-8.75755217,-9.05471506,-9.34375659,-9.62497832,-9.89866785,-10.16509956,-10.42453532,-10.67712475,-10.92301407,-11.16234623,-11.39526089,-11.62189458,-11.84238073,-12.05684973,-12.26542903,-12.46824316,-12.66541386,-12.85706007,-13.04329805,-13.22424139,-13.40000113,-13.57068575,-13.73640126,-13.89725129,-14.05333707,-14.20475752,-14.35160933,-14.49398696,-14.6319827,-14.76568675,-14.89518724,-15.02057028,-15.14191999,-15.25931857,-15.37284636,-15.4825818,-15.58860156,-15.69098055,-15.78979193,-15.8851072,-15.97699617,-16.06552708,-16.15076656,-16.23277972,-16.31163014,-16.38737995,-16.4600898,-16.52981897,-16.59662532,-16.6605654,-16.72169442,-16.78006629,-16.83573367,-16.88874798,-16.93915945,-16.98701711,-17.03236885,-17.07526141,-17.11574045,-17.15385053,-17.18963516,-17.22313684,-17.25439702,-17.28345619,-17.31035386,-17.33512861,-17.35781808,-17.37845901,-17.39708726,-17.41373782,-17.42844484,-17.44124163,-17.4521607,-17.46123378,-17.46123378,-17.46123378,-17.46123378,-17.46123378,-17.46123378,-17.46123378,-17.46123378,-17.46123378,-17.46123378,-17.46123378,-17.46123378,-17.46123378,-17.46123378,-17.46123378
"(050, 075]",main,pandl,i_fee_rev_taxes,0.0,0.24635995,0.62946241,1.04027219,1.51496129,2.05737078,2.62015436,3.20978654,3.82351414,4.45729212,5.10734156,5.77084211,6.44451055,7.10555637,7.75120112,8.38084566,8.99576922,9.59660982,10.18414896,10.75928538,11.32243294,11.87391573,12.41403694,12.9432008,13.46177805,13.97016729,14.4656503,14.94816019,15.41794126,15.87533368,16.3207053,16.75443173,17.17677574,17.587977,17.98826158,18.37784763,18.75696433,19.12583267,19.48467472,19.8337061,20.17313628,20.50316881,20.82400236,21.13583074,21.43884336,21.73322531,22.0191575,22.29681669,22.56637562,22.8280031,23.08186409,23.32811977,23.56692765,23.79844165,24.02281215,24.24018609,24.45070707,24.65451537,24.85174807,25.04253909,25.22701929,25.40531651,25.57755566,25.74385876,25.90434502,26.05913091,26.2083302,26.35205403,26.49041098,26.6235071,26.751446,26.87432887,26.99225454,27.10531957,27.21361824,27.31724265,27.41628275,27.51082637,27.6009593,27.68676531,27.76832621,27.84572188,27.91903032,27.98832768,28.05368834,28.11518489,28.17288822,28.22686751,28.27719032,28.32392259,28.36712869,28.40687144,28.44321215,28.47621068,28.50592543,28.53241338,28.55573017,28.57593004,28.59306595,28.59864394,28.60182301,28.60386784,28.60525888,28.60621172,28.60685917,28.60730586,28.60759535,28.60775511,28.60781228,28.60783894,28.60783894,28.60783894,28.60783894
"(050, 075]",main,pandl,i_fee_revenues,0.0,-2.1898662,-5.59522139,-9.24686391,-13.46632255,-18.2877403,-23.290261,-28.5314359,-33.98679232,-39.62037439,-45.39859168,-51.29637432,-57.28453823,-63.16050106,-68.89956548,-74.49640585,-79.96239304,-85.30319838,-90.52576858,-95.63809223,-100.64384835,-105.54591761,-110.34699503,-115.0506738,-119.66024938,-124.17926476,-128.5835582,-132.87253503,-137.04836672,-141.11407719,-145.07293598,-148.92828201,-152.68245106,-156.33757332,-159.89565853,-163.35864559,-166.72857185,-170.00740148,-173.19710859,-176.2996098,-179.31676689,-182.25038946,-185.10224323,-187.87405103,-190.56749649,-193.18422499,-195.72584443,-198.1939261,-200.5900055,-202.91558313,-205.17212523,-207.36106462,-209.48380138,-211.54170356,-213.53610798,-215.46832083,-217.3396184,-219.15124773,-220.90442726,-222.60034747,-224.24017148,-225.82503568,-227.35605032,-228.83430007,-230.26084461,-231.63671917,-232.96293507,-234.24048025,-235.47031982,-236.65339648,-237.79063114,-238.88292328,-239.9311515,-240.93617396,-241.89882882,-242.81993471,-243.70029112,-244.54067887,-245.34186046,-246.10458057,-246.82956633,-247.51752782,-248.16915837,-248.78513497,-249.3661186,-249.9127546,-250.42567303,-250.90548897,-251.35280285,-251.76820083,-252.15225503,-252.50552389,-252.82855248,-253.12187274,-253.38600381,-253.62145231,-253.82871258,-254.008267,-254.16058619,-254.21016834,-254.23842673,-254.25660305,-254.26896779,-254.27743753,-254.2831926,-254.28716319,-254.28973648,-254.29115657,-254.29166469,-254.29190172,-254.29190172,-254.29190172,-254.29190172
"(050, 075]",main,pandl,interest_expense,0.0,0.00929055,0.26378397,0.7580695,1.47808952,2.33587713,3.32786791,4.58500309,6.06982671,7.75315239,9.60912624,11.62243404,13.77097514,15.82208307,17.78582642,19.66879899,21.48082777,23.24120558,24.95360805,26.62166612,28.24688835,29.83080068,31.3747046,32.88000295,34.34789097,35.77965975,37.17640807,38.53932543,39.869423,41.16773662,42.43532017,43.67312529,44.88153063,46.06097209,47.21193521,48.33264291,49.41615731,50.46354196,51.47583003,52.4540251,53.39910208,54.31200799,55.19366279,56.0449601,56.86676803,57.65992981,58.42526462,59.16356816,59.87561341,60.56215124,61.22391104,61.86160135,62.47591045,63.06750693,63.63704028,64.18514138,64.71242312,65.21948082,65.7068928,66.17522085,66.62501067,67.05679237,67.4710809,67.86837648,68.24916504,68.61391861,68.9630957,69.29714174,69.6164894,69.92155899,70.2127588,70.49048543,70.75512417,71.00704927,71.24662427,71.47420233,71.69012651,71.89473006,72.0883367,72.27126089,72.44380809,72.60627504,72.75894999,72.90211295,73.03603592,73.16098311,73.2772112,73.3849695,73.48450023,73.57603864,73.65981328,73.73604616,73.80495295,73.86674312,73.92162019,73.96978184,74.0114201,74.0467215,74.07586726,74.07586726,74.07586726,74.07586726,74.07586727,74.07586727,74.07586727,74.07586727,74.07586727,74.07586727,74.07586727,74.07586727,74.07586727,74.07586727,74.07586727
"(050, 075]",main,pandl,interest_income,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
"(050, 075]",main,pandl,interest_rev_taxes,0.0,0.00285058,0.08084714,0.23233469,0.45300793,0.71591437,1.01994723,1.40524957,1.86033855,2.37625926,2.94509728,3.56215873,4.2206618,4.84930273,5.45117469,6.02829102,6.58366197,7.12320073,7.64803397,8.15928059,8.65739547,9.14284789,9.61604216,10.07740282,10.52729505,10.96611593,11.39420693,11.81192791,12.21958777,12.61750938,13.00601147,13.38538578,13.75575222,14.11723961,14.46999778,14.81348298,15.14556883,15.46658129,15.77683701,16.07664358,16.3662998,16.64609593,16.91631392,17.17722766,17.4291032,17.672199,17.90676613,18.13304845,18.35128289,18.56169956,18.76452203,18.95996745,19.14824677,19.32956491,19.50412093,19.6721082,19.83371454,19.98912243,20.13850911,20.28204677,20.41990265,20.55223923,20.67921434,20.80098128,20.917689,21.02948216,21.13650129,21.23888291,21.33675963,21.43026028,21.51950998,21.60463029,21.6857393,21.76295171,21.83637894,21.90612924,21.97230775,22.0350166,22.09435501,22.15041936,22.20330328,22.2530977,22.29989098,22.34376893,22.38481492,22.42310993,22.45873262,22.49175942,22.52226454,22.55032011,22.57599616,22.59936074,22.62047995,22.639418,22.65623724,22.67099829,22.68375998,22.69457949,22.70351236,22.70351236,22.70351236,22.70351236,22.70351236,22.70351236,22.70351236,22.70351236,22.70351236,22.70351236,22.70351236,22.70351236,22.70351236,22.70351236,22.70351236
"(050, 075]",main,pandl,interest_revenues,0.0,-0.06130278,-1.73864815,-4.99644487,-9.7421061,-15.39600802,-21.93434899,-30.22042096,-40.00728067,-51.1023496,-63.33542534,-76.60556411,-90.76692043,-104.28608026,-117.22956321,-129.64066711,-141.58412832,-153.18711238,-164.47384886,-175.46839982,-186.1805478,-196.6203848,-206.79660567,-216.71834031,-226.39344204,-235.83045006,-245.03670817,-254.01995501,-262.78683387,-271.34428771,-279.69917139,-287.85775869,-295.82262828,-303.59655069,-311.18274787,-318.56952647,-325.71115759,-332.61465133,-339.28681734,-345.73427051,-351.96343662,-357.98055767,-363.79169718,-369.40274528,-374.81942366,-380.04729042,-385.0917447,-389.95803125,-394.65124487,-399.17633463,-403.53810812,-407.74123543,-411.79025312,-415.68956802,-419.44346094,-423.05609028,-426.53149554,-429.8736007,-433.08621752,-436.17304879,-439.13769139,-441.98363936,-444.71428682,-447.33293085,-449.84277422,-452.24692814,-454.54841483,-456.75017013,-458.85504587,-460.86581239,-462.78516076,-464.61570513,-466.3599849,-468.02046682,-469.59954714,-471.09955357,-472.52274725,-473.87132469,-475.14741957,-476.35310455,-477.49039304,-478.56124087,-479.56754792,-480.51115978,-481.39386923,-482.21741781,-482.98349725,-483.69375091,-484.34977513,-484.95312065,-485.50529382,-486.00775795,-486.46193447,-486.86920421,-487.23090848,-487.54835023,-487.82279518,-488.05547284,-488.24757756,-488.24757756,-488.24757756,-488.24757756,-488.24757756,-488.24757756,-488.24757756,-488.24757756,-488.24757756,-488.24757756,-488.24757756,-488.24757756,-488.24757756,-488.24757756,-488.24757756
"(050, 075]",main,pandl,operational_costs,0.0,1.9254299,5.65025416,9.41218018,13.12040177,16.7009292,20.13688048,23.43935964,26.57855664,29.56045983,32.40328917,35.11045081,37.69366881,40.165892,42.53540328,44.81480013,47.01080373,49.12943597,51.17661245,53.15539953,55.06870534,56.91928918,58.70977021,60.4426356,62.1202482,63.74485365,65.31858705,66.84347924,68.32146262,69.75437668,71.14397312,72.4913851,73.79771557,75.06403805,76.29139743,77.48081073,78.63326785,79.7497323,80.83114189,81.87840944,82.89242341,83.87404862,84.8241268,85.74347726,86.63289747,87.49316366,88.32503136,89.12923598,89.90649333,90.65750014,91.3829346,92.08345682,92.75970931,93.41231749,94.04189012,94.64901972,95.23428305,95.7982415,96.34144151,96.86441497,97.36767959,97.85173931,98.31708464,98.76419303,99.1935292,99.60554551,100.00068228,100.37936806,100.74202004,101.08904426,101.42083597,101.73777986,102.04025041,102.32861209,102.60321968,102.8644185,103.11254468,103.34792538,103.57087904,103.78171563,103.98073683,104.1682363,104.34449988,104.50980575,104.66442471,104.80862031,104.94264908,105.06676072,105.18119824,105.28619818,105.38199076,105.46880006,105.54684417,105.61633536,105.67748021,105.7304798,105.77552982,105.81282074,105.81282074,105.81282074,105.81282074,105.81282074,105.81282074,105.81282074,105.81282074,105.81282074,105.81282074,105.81282074,105.81282074,105.81282074,105.81282074,105.81282074,105.81282074
"(050, 075]",main,pandl,partner_bank_credit_issuance_cost,0.0,0.00203739,0.05781401,0.16615218,0.32398048,0.51202235,0.72944434,1.00500714,1.33050616,1.69949087,2.10634421,2.54768866,3.01867115,3.468287,3.89876732,4.31153397,4.70876308,5.09464788,5.47000918,5.8356624,6.19193736,6.53913799,6.8775796,7.20755244,7.52933485,7.84318332,8.14936478,8.44812495,8.73969972,9.02430644,9.30217203,9.5735054,9.83840199,10.09694885,10.34924883,10.59491771,10.8324335,11.06202934,11.2839317,11.49836057,11.70552968,11.9056466,12.09891301,12.28552479,12.46567225,12.63954022,12.80730827,12.96915083,13.12523735,13.27573242,13.42079593,13.5605832,13.6952451,13.8249282,13.94977487,14.06992341,14.18550815,14.29665962,14.40350457,14.50616615,14.60476399,14.6994143,14.79022995,14.87732061,14.96079277,15.04074993,15.11729259,15.19051839,15.26052218,15.32739609,15.39122962,15.45210972,15.51012083,15.56534501,15.61786193,15.66774902,15.71508148,15.75993236,15.80237262,15.8424712,15.88029505,15.91590922,15.94937689,15.98075946,16.01011654,16.03750605,16.06298426,16.08660582,16.10842382,16.12848984,16.14685397,16.16356488,16.17866985,16.19221479,16.20424432,16.21480177,16.22392924,16.23166762,16.23805662,16.23805662,16.23805662,16.23805662,16.23805662,16.23805662,16.23805662,16.23805662,16.23805662,16.23805662,16.23805662,16.23805662,16.23805662,16.23805662,16.23805662
"(050, 075]",main,pandl,recognized_losses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52559849,13.70574985,26.04726793,39.08758125,52.95773278,67.63854201,84.04352903,102.24902073,120.75496738,139.29340187,159.80336864,180.78161076,201.57435059,222.64316591,242.77604906,262.32049672,280.76528331,298.09354411,314.93190572,331.29620206,347.20177512,362.66348296,377.69570826,392.3123679,406.52692322,420.35239072,433.80135313,446.88597071,459.61799284,472.00876967,484.21574747,496.23930595,508.07995339,519.73831898,531.2151455,542.5112823,553.6276786,564.56537707,575.32550775,585.90928214,596.31798767,606.55298235,616.61568967,626.50759374,636.2302347,645.78520425,655.17414147,664.39872882,673.46068828,682.36177776,691.10378759,699.68853727,708.11787231,716.39366128,724.51779295,732.49217364,740.31872464,747.99937982,755.53608333,762.93078743,770.18545043,777.30203477,784.28250517,791.12882686,797.84296402,804.42687816,810.88252671,817.21186163,823.41682814,829.49936348,835.4613958,841.3048431,847.03161222,852.64359789,858.14268191,863.53073231,868.80960261,873.98113111,879.04714026,884.00943605,888.86980746,893.63002598,898.29184511,902.85699999,907.32720696,911.70416325,915.98954667,920.18501531,924.29220734,928.31274073,932.24821313,936.10020165,939.8702628,943.55847618,947.16468855,950.69031876,954.13716743,957.50699497,957.50699497,957.50699497,957.50699497,957.50699497,957.50699497,957.50699497,957.50699497,957.50699497
"(050, 075]",main,pandl,reissue_costs,0.0,0.04943866,0.09843895,0.14552705,0.19058667,0.23361004,0.27480413,0.31396034,0.35109745,0.38629482,0.4197754,0.45158659,0.48187306,0.51079286,0.53844857,0.56499233,0.59050702,0.61506688,0.63874443,0.66157885,0.68360726,0.70486481,0.72538486,0.74519904,0.76433734,0.78282826,0.80069885,0.81797481,0.83468056,0.85083935,0.86647324,0.88159726,0.89622598,0.91037357,0.92405379,0.93727999,4.14635981,4.15871657,4.17065717,4.1821935,4.19333713,4.20409929,4.21449087,4.22452249,4.23420443,4.24354669,4.25255899,4.26125076,4.26963116,4.27770911,4.28549325,4.29299197,4.30021345,4.30716561,4.31385615,4.32029256,4.32648209,4.33243182,4.33814859,4.34363906,4.34890972,4.35396684,4.35881654,4.36346474,4.3679172,4.37217952,4.37625714,4.38015534,4.38387926,4.38743386,4.39082401,4.39405439,5.16592719,5.16885162,5.17162961,5.17426535,5.1767629,5.17912621,5.18135912,5.18346536,5.18544856,5.18731223,5.18905978,5.19069455,5.19221975,5.19363852,5.1949539,5.19616885,5.19728624,5.19830885,5.19923941,5.20008054,5.2008348,5.20150467,5.20209257,5.20260083,5.20303175,5.20338753,5.20338753,5.20338753,5.20338753,5.20338753,5.20338753,5.20338753,5.20338753,5.20338753,5.20338753,5.20338753,5.20338753,5.20338753,5.20338753,5.20338753,5.20338753
"(050, 075]",main,pandl,setup_costs,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4
"(050, 075]",main,pandl,subscription_rev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(050, 075]",main,pandl,txn_fraud_costs,0.0,0.10363949,0.24614535,0.38522451,0.5444186,0.72426228,0.90447232,1.09156617,1.28467405,1.48230646,1.68334195,1.88762794,2.09413326,2.29375065,2.48727853,2.67518051,2.85828859,3.0369924,3.21164208,3.38259524,3.54998498,3.71393832,3.87457658,4.03201567,4.18636633,4.33773444,4.48492326,4.62808945,4.76738239,4.90294453,5.03491177,5.16341382,5.28852479,5.41031711,5.52886158,5.64422737,5.75648211,5.8656919,5.9719213,6.07523346,6.17569005,6.27335138,6.36827635,6.46052254,6.55014624,6.63720242,6.72174483,6.80382597,6.88349717,6.96080858,7.03580918,7.10854688,7.17906845,7.24741961,7.31364504,7.37778839,7.43989231,7.49999847,7.55814758,7.61437943,7.66873289,7.72124592,7.77195562,7.82089824,7.86810918,7.91362304,7.9574736,7.99969387,8.0403161,8.07937179,8.11689169,8.15290587,8.18744367,8.22053377,8.25220416,8.28248219,8.31139456,8.33896737,8.36522608,8.39019557,8.41390012,8.43636345,8.45760871,8.47765853,8.49653497,8.51425959,8.53085342,8.54633701,8.56073041,8.5740532,8.58632447,8.59756287,8.6077866,8.61701343,8.62526068,8.63254526,8.63888368,8.64429205,8.64878607,8.64878607,8.64878607,8.64878607,8.64878607,8.64878607,8.64878607,8.64878607,8.64878607,8.64878607,8.64878607,8.64878607,8.64878607,8.64878607,8.64878607
"(050, 075]",offb,opera,i_spending,0.0,153.35787315,235.66537032,250.63834078,289.38368948,330.35703033,341.80240651,357.85028915,372.22783249,384.11936347,393.72915516,401.7392147,407.75827846,399.66280319,390.13444512,380.3410665,371.38831082,362.85100655,354.80340757,347.31217212,340.07239068,333.03294327,326.18129064,319.57310362,313.18888127,307.04345799,299.19793832,291.33864721,283.63845486,276.14992907,268.88753131,261.85469095,254.97993134,248.25006933,241.65728371,235.1968747,228.87480042,222.6862246,216.63154816,210.70693404,204.9087165,199.23340277,193.67802667,188.23968803,182.91572594,177.70353861,172.60058216,167.60436917,162.71246761,157.92249939,153.23213932,148.63911384,144.14119989,139.73622376,135.42206004,131.19663046,127.05790289,123.0038903,119.03264971,115.14228129,111.33092729,107.59677115,103.9380366,100.35298672,96.83992307,93.39718482,90.02314793,86.71622428,83.47486096,80.29753934,77.18277444,74.12911408,71.1351382,68.19945812,65.3207158,62.49758324,59.72876174,57.01298125,54.34899972,51.73560254,49.17160181,46.65583587,44.18716858,41.76448887,39.38671007,37.05276945,34.76162762,32.51226806,30.30369653,28.13494068,26.00504942,23.9130926,21.85816038,19.83936292,17.85582979,15.90670968,13.99116983,12.10839572,10.25759061,3.11837432,1.7772576,1.14316474,0.777656629998,0.532687870003,0.361953889998,0.249722960001,0.161842009999,0.0893140500011,0.0319572099979,0.0149074300025,0.0,0.0,0.0
"(050, 075]",offb,opera,spending,0.0,207.27898423,285.01170824,278.15832475,318.38817843,359.68736115,360.42008812,374.18770313,386.21574874,395.26482253,402.07097973,408.57198902,413.01062353,399.23479319,387.05574648,375.80397542,366.21615984,357.40762316,349.29934488,341.90632963,334.77946864,327.90668263,321.27652995,314.87816812,308.70131809,302.7362309,294.37762823,286.33238689,278.58588156,271.12427758,263.934483,257.00410342,250.22194159,243.58464278,237.08892693,230.73158704,224.50948744,218.4195623,212.45881398,206.62431154,200.91318926,195.32264519,189.84993963,184.4923939,179.24738879,174.11236342,169.08481375,164.16229143,159.34240254,154.62280631,150.001214,145.47538769,141.04313916,136.7023288,132.45086445,128.28670043,124.20783643,120.21231654,116.29822821,112.46370131,108.70690718,105.02605772,101.41940439,97.88523746,94.42188504,91.02771225,87.70112043,84.4405463,81.24446114,78.1113701,75.03981132,72.02835533,69.07560418,66.18019086,63.34077851,60.55605981,57.8247563,55.1456177,52.5174213,49.93897138,47.40909854,44.92665916,42.49053476,40.09963153,37.75287968,35.44923298,33.18766815,30.96718443,28.78680301,26.64556658,24.54253879,22.47680388,20.44746607,18.45364928,16.49449654,14.56916965,12.67684875,10.81673182,8.98803442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(075, 100]",accs,asset,released_activated_canceled,0.0,0.0,0.0,0.0,0.0,0.0,0.00041517,0.00081021,0.00118669,0.00154479,0.00188524,0.00221005,0.00251966,0.0028154,0.00309869,0.00337047,0.00363213,0.00388442,0.00412802,0.00436358,0.00459147,0.00481202,0.00502555,0.00523237,0.00543276,0.005627,0.00581534,0.00599804,0.00617532,0.00634742,0.00651453,0.00667686,0.00683455,0.00698773,0.00713654,0.00728108,0.0074215,0.0075579,0.00769039,0.0078191,0.00794413,0.00806559,0.00818357,0.00829817,0.0084095,0.00851765,0.0086227,0.00872475,0.00882388,0.00892018,0.00901372,0.00910459,0.00919286,0.00927861,0.0093619,0.00944281,0.00952141,0.00959776,0.00967193,0.00974397,0.00981396,0.00988194,0.00994798,0.01001214,0.01007446,0.01013499,0.0101938,0.01025092,0.01030641,0.01036031,0.01041267,0.01046354,0.01051295,0.01056095,0.01060757,0.01065286,0.01069686,0.0107396,0.01078111,0.01082144,0.01086062,0.01089867,0.01093564,0.01097155,0.01100643,0.01104032,0.01107323,0.01110521,0.01113627,0.01116644,0.01119575,0.01122423,0.01125188,0.01127875,0.01130485,0.0113302,0.01135483,0.01137875,0.01655101,0.01655101,0.01655101,0.01655101,0.01655101,0.01655101,0.01655101,0.01655101,0.01655101,0.01655101,0.01655101,0.01655101,0.01655101,0.01655101,0.01655101
